date,CLOSE,"Объем, RUB","Капитализация, RUB","Дюрация индекса, дней","Доходность индекса, %"
03 06 19,469.38,621 239 759.64,1 223 722 871 539.35,850.00,7.52
31 05 19,469.47,148 037 979.03,807 561 300 000,769.00,7.44
30 05 19,469.32,550 916 665.56,807 306 900 000,770.00,7.44
29 05 19,469.14,310 854 456.93,807 001 800 000,771.00,7.46
28 05 19,469.16,648 061 655.92,807 039 200 000,772.00,7.44
27 05 19,468.98,470 386 032.01,806 729 100 000,773.00,7.45
24 05 19,468.88,1 299 723 310.91,806 563 100 000,776.00,7.43
23 05 19,468.71,855 837 277.23,806 268 100 000,777.00,7.44
22 05 19,468.67,688 540 692.57,806 192 200 000,778.00,7.43
21 05 19,468.23,2 023 526 125.56,805 442 400 000,779.00,7.47
20 05 19,468.03,305 189 060.62,805 101 100 000,780.00,7.48
17 05 19,467.50,12 547 085 852.97,804 195 900 000,783.00,7.51
16 05 19,467.07,7 782 951 434.49,803 458 200 000,784.00,7.55
15 05 19,466.66,885 869 132.88,802 756 400 000,785.00,7.59
14 05 19,466.16,1 156 946 403.3,801 904 500 000,786.00,7.63
13 05 19,465.85,3 051 137 430.74,801 371 600 000,787.00,7.65
10 05 19,465.46,5 312 359.69,800 706 000 000,790.00,7.66
08 05 19,465.41,492 986 267.16,800 612 300 000,792.00,7.65
07 05 19,465.29,281 198 551.5,800 407 400 000,793.00,7.65
06 05 19,465.06,84 722 583.97,800 019 000 000,794.00,7.67
03 05 19,465.02,78 087 975.27,799 954 000 000,797.00,7.64
02 05 19,465.03,8 000 574.64,799 965 900 000,798.00,7.63
30 04 19,464.34,113 902 229.31,798 773 000 000,800.00,7.68
29 04 19,463.91,2 926 497 661.75,798 026 500 000,801.00,7.72
26 04 19,463.25,1 499 212 988.27,796 894 300 000,804.00,7.76
25 04 19,462.93,432 924 957.98,796 350 100 000,805.00,7.78
24 04 19,462.90,386 500 411.27,796 294 700 000,806.00,7.77
23 04 19,462.86,976 780 585.82,796 219 200 000,807.00,7.77
22 04 19,462.91,716 148 498.95,796 302 300 000,808.00,7.75
19 04 19,462.65,85 787 792.54,795 852 600 000,811.00,7.75
18 04 19,462.40,312 855 458.23,795 420 800 000,812.00,7.76
17 04 19,462.38,2 683 139 584.22,801 072 700 000,813.00,7.76
16 04 19,462.13,320 085 322.16,800 634 500 000,808.00,7.77
15 04 19,461.98,381 905 445.51,800 378 900 000,809.00,7.78
12 04 19,461.74,305 270 592.4,799 957 000 000,812.00,7.77
11 04 19,461.67,295 193 219.56,799 828 200 000,813.00,7.77
10 04 19,461.61,945 969 864.36,799 730 400 000,814.00,7.77
09 04 19,461.28,533 893 216.42,799 155 800 000,815.00,7.79
08 04 19,461.23,1 300 728 524.18,799 070 800 000,816.00,7.79
05 04 19,460.84,835 143 060.4,798 400 000 000,819.00,7.80
04 04 19,460.56,105 111 906.8,797 919 200 000,820.00,7.82
03 04 19,460.56,687 498 170.13,797 920 100 000,821.00,7.80
02 04 19,460.59,842 075 102.33,797 972 800 000,822.00,7.79
01 04 19,460.37,1 381 283 421.65,797 596 100 000,823.00,7.81
29 03 19,460.27,473 268 097.76,797 424 400 000,826.00,7.79
28 03 19,460.10,1 026 012 749.29,797 127 000 000,827.00,7.80
27 03 19,460.54,456 514 649.79,797 887 200 000,828.00,7.74
26 03 19,460.65,532 538 782.49,798 076 700 000,829.00,7.72
25 03 19,460.55,210 792 893.37,797 897 700 000,830.00,7.72
22 03 19,460.31,332 544 632.04,797 483 800 000,833.00,7.72
21 03 19,460.36,208 256 581.19,797 567 100 000,834.00,7.70
20 03 19,459.92,251 714 528.69,796 806 600 000,835.00,7.74
19 03 19,459.83,102 742 316.51,796 646 700 000,836.00,7.74
18 03 19,459.89,999 398 664.29,796 747 300 000,837.00,7.72
15 03 19,459.56,269 532 560.57,796 178 000 000,840.00,7.73
14 03 19,459.36,440 515 135.56,795 828 000 000,841.00,7.74
13 03 19,459.27,259 164 876.75,795 665 000 000,842.00,7.74
12 03 19,459.26,260 256 560.4,795 646 900 000,843.00,7.73
11 03 19,459.06,78 023 793.69,795 308 000 000,844.00,7.74
07 03 19,458.61,446 394 905.76,794 535 400 000,848.00,7.75
06 03 19,458.48,821 668 345.53,794 317 900 000,849.00,7.75
05 03 19,458.43,1 189 949 709.48,794 236 400 000,850.00,7.74
04 03 19,458.19,830 916 951.62,793 815 800 000,851.00,7.76
01 03 19,457.76,1 961 468 365.52,793 063 900 000,854.00,7.78
28 02 19,457.39,1 455 656 179.49,1 295 366 500 000,674.00,7.70
27 02 19,457.25,893 176 909.69,1 294 970 700 000,675.00,7.70
26 02 19,457.11,751 755 550.16,1 294 582 600 000,676.00,7.71
25 02 19,456.92,1 320 110 724.27,1 294 049 000 000,677.00,7.73
22 02 19,456.48,1 520 778 123.41,1 292 798 600 000,680.00,7.75
21 02 19,456.20,2 110 562 761.4,1 291 996 600 000,681.00,7.77
20 02 19,455.99,2 448 551 878.72,1 302 253 800 000,682.00,7.80
19 02 19,455.81,3 958 765 275.85,1 301 726 400 000,678.00,7.81
18 02 19,455.74,6 355 912 740.4,1 301 526 700 000,679.00,7.81
15 02 19,455.21,6 109 089 470.61,1 300 010 300 000,682.00,7.85
14 02 19,454.81,1 351 632 662.16,1 298 875 300 000,683.00,7.88
13 02 19,455.44,1 255 907 635.05,1 300 671 300 000,684.00,7.79
12 02 19,455.43,6 421 311 838.37,1 300 638 200 000,685.00,7.79
11 02 19,455.39,1 575 290 919.9,1 300 523 700 000,686.00,7.78
08 02 19,455.03,684 150 761.06,1 299 505 600 000,689.00,7.80
07 02 19,454.97,776 990 092.75,1 299 326 700 000,690.00,7.79
06 02 19,454.97,1 699 286 508.25,1 299 321 100 000,691.00,7.79
05 02 19,454.79,1 113 789 592.34,1 298 797 900 000,692.00,7.80
04 02 19,454.71,842 800 542.77,1 298 577 700 000,693.00,7.79
01 02 19,454.55,3 972 443 504.06,1 298 125 400 000,696.00,7.78
31 01 19,454.50,8 490 801 191.49,1 297 970 200 000,697.00,7.77
30 01 19,453.60,2 240 006 359.88,1 295 395 300 000,698.00,7.86
29 01 19,453.43,1 309 936 257.77,1 294 923 800 000,699.00,7.86
28 01 19,453.45,2 556 271 106.12,1 294 976 100 000,700.00,7.85
25 01 19,453.32,4 047 365 819.14,1 294 590 400 000,703.00,7.83
24 01 19,453.11,2 934 354 386.52,1 293 978 400 000,704.00,7.84
23 01 19,452.97,1 697 608 206.64,1 293 578 300 000,705.00,7.84
22 01 19,452.90,1 000 670 359.96,1 293 387 500 000,706.00,7.83
21 01 19,453.14,418 083 870.73,1 294 083 600 000,707.00,7.79
18 01 19,452.62,229 867 612.29,1 292 600 300 000,709.00,7.82
17 01 19,452.42,1 342 202 856.85,1 292 037 100 000,710.00,7.82
16 01 19,452.65,2 192 951 859.11,1 292 703 500 000,711.00,7.78
15 01 19,452.31,1 685 911 445.9,1 291 719 200 000,712.00,7.81
14 01 19,452.09,679 251 772.59,1 291 098 100 000,713.00,7.83
11 01 19,451.88,1 783 124 766.81,1 290 509 500 000,716.00,7.83
10 01 19,451.53,1 854 285 671.81,1 289 501 300 000,717.00,7.85
09 01 19,451.41,741 360 031.77,1 289 153 400 000,718.00,7.85
08 01 19,451.36,103 317 250.24,1 288 997 600 000,719.00,7.82
04 01 19,451.15,40 158 512.36,1 288 410 800 000,723.00,7.80
03 01 19,450.90,38 130 970.41,1 287 689 900 000,724.00,7.81
29 12 18,450.07,379 224 258.05,1 285 332 200 000,729.00,7.86
28 12 18,449.66,1 360 347 591.48,1 284 167 000 000,730.00,7.90
27 12 18,449.17,3 275 734 219.73,1 282 773 300 000,731.00,7.95
26 12 18,448.71,1 762 997 441.28,1 281 462 300 000,732.00,8.01
25 12 18,448.30,1 313 271 661,1 280 296 900 000,733.00,8.06
24 12 18,448.39,4 027 232 280.29,1 280 546 400 000,734.00,8.04
21 12 18,447.75,4 346 052 265.47,1 278 708 900 000,736.00,8.08
20 12 18,447.31,1 284 563 987.1,1 277 442 000 000,737.00,8.13
19 12 18,446.79,5 872 543 489.23,1 288 174 200 000,738.00,8.17
18 12 18,447.02,7 348 263 616.28,1 288 823 800 000,733.00,8.13
17 12 18,446.96,2 845 910 866.99,1 288 637 100 000,734.00,8.13
14 12 18,446.41,2 117 665 610.34,1 287 062 900 000,736.00,8.16
13 12 18,446.68,1 407 782 878.22,1 287 854 200 000,738.00,8.12
12 12 18,446.60,372 465 106.99,1 292 707 800 000,739.00,8.11
11 12 18,446.44,1 418 872 833.47,1 292 246 100 000,737.00,8.13
10 12 18,446.86,470 380 909.92,1 293 455 600 000,738.00,8.05
07 12 18,446.58,535 358 963.93,1 292 631 500 000,741.00,8.06
06 12 18,446.33,896 890 603.89,1 291 895 600 000,742.00,8.07
05 12 18,446.57,1 434 287 926.58,1 292 598 700 000,743.00,8.04
04 12 18,446.64,498 853 768.19,1 292 797 300 000,744.00,8.02
03 12 18,446.77,534 468 396.75,1 293 164 700 000,745.00,7.99
30 11 18,446.09,286 040 018.71,1 051 231 439 174.6,664.00,7.97
29 11 18,446.15,5 426 180 906.51,1 051 377 412 418.56,665.00,7.94
28 11 18,446.03,140 022 744.95,1 064 106 333 812.2,666.00,7.96
27 11 18,445.52,309 811 223.13,1 062 894 073 405.94,658.00,8.01
26 11 18,444.86,1 258 705 314.91,1 061 328 691 906.8,659.00,8.08
23 11 18,445.30,1 237 634 943.64,1 062 383 476 237.52,662.00,7.98
22 11 18,445.29,1 521 745 971.81,1 062 366 380 430.1,663.00,7.96
21 11 18,445.20,360 248 676.42,1 062 151 720 023.84,664.00,7.96
20 11 18,445.21,452 442 501.81,1 062 183 384 882.64,666.00,7.96
19 11 18,445.33,128 010 185.71,1 062 465 223 265.76,667.00,7.93
16 11 18,444.99,477 157 027.44,1 061 649 227 048,669.00,7.94
15 11 18,444.71,1 407 256 288.9,1 060 980 846 909.86,670.00,7.95
14 11 18,443.69,117 668 573.32,1 058 552 630 960.22,671.00,8.07
13 11 18,443.11,3 265 251 857.88,1 057 172 488 254.54,672.00,8.14
12 11 18,443.01,3 536 096 755.25,1 056 934 503 253.52,673.00,8.13
09 11 18,442.87,2 547 350 608.76,1 056 591 674 055.84,676.00,8.12
08 11 18,443.15,4 882 344 766.8,1 057 248 038 114.36,677.00,8.06
07 11 18,443.57,849 021 103.77,1 058 258 882 981.32,678.00,8.00
06 11 18,443.59,211 587 484.13,1 058 303 128 388.6,679.00,7.99
02 11 18,443.14,306 672 126.06,1 057 219 317 842.16,683.00,8.00
01 11 18,443.09,617 115 300.9,1 057 099 572 975.2,684.00,7.99
31 10 18,442.89,1 933 644 162.57,1 056 617 357 976.22,685.00,8.01
30 10 18,443.21,474 235 966.67,1 057 371 986 223.24,686.00,7.96
29 10 18,442.97,503 624 131.77,1 056 802 024 196.02,687.00,7.97
26 10 18,442.57,384 661 735.3,1 055 858 608 656.72,690.00,7.99
25 10 18,442.49,419 837 719.29,1 055 659 393 787.72,691.00,7.98
24 10 18,442.63,1 068 702 743.54,1 055 994 901 762.54,692.00,7.95
23 10 18,442.95,775 598 520.13,1 056 760 173 795.88,694.00,7.90
22 10 18,443.07,445 913 928.06,1 057 050 974 876.52,695.00,7.87
19 10 18,442.36,2 752 387 485.96,1 055 358 745 008.54,697.00,7.92
18 10 18,442.74,234 179 442.32,1 056 268 277 858.48,699.00,7.86
17 10 18,442.65,380 863 250.02,1 061 739 693 938.1,700.00,7.85
16 10 18,442.59,249 986 209.57,1 061 595 221 084.08,697.00,7.85
15 10 18,442.36,136 141 724.96,1 061 033 835 002.42,697.00,7.88
12 10 18,441.64,298 784 730.94,1 059 310 102 432.84,700.00,7.93
11 10 18,441.15,933 632 151.6,1 058 121 842 286.54,701.00,7.98
10 10 18,442.00,187 351 435.52,1 060 150 382 570.98,703.00,7.86
09 10 18,441.35,848 843 175.69,1 058 592 360 807.8,703.00,7.94
08 10 18,441.09,2 457 969 121.29,1 057 973 287 693.82,705.00,7.97
05 10 18,442.04,394 453 272.73,1 060 254 575 546.82,708.00,7.82
04 10 18,442.10,555 337 761.49,1 060 396 613 239.24,709.00,7.80
03 10 18,442.81,959 830 762.33,1 062 103 760 287.88,711.00,7.69
02 10 18,442.65,578 514 887.65,1 061 724 427 978.26,711.00,7.70
01 10 18,442.69,326 100 784.16,1 061 818 397 310,712.00,7.68
28 09 18,442.15,288 027 559.6,1 060 525 025 816.98,715.00,7.72
27 09 18,441.22,355 702 196.02,1 058 293 956 355.26,716.00,7.84
26 09 18,441.34,953 567 852.71,1 058 570 411 228.34,717.00,7.80
25 09 18,440.94,377 676 461.2,1 057 619 833 791.8,718.00,7.84
24 09 18,440.62,548 842 278.13,1 056 856 263 919.74,719.00,7.88
21 09 18,440.02,1 510 508 186.74,1 055 407 534 181.74,722.00,7.91
20 09 18,440.02,1 953 997 762.88,1 055 414 416 070.82,723.00,7.90
19 09 18,439.90,2 045 165 625.24,1 055 134 666 751.32,724.00,7.91
18 09 18,439.21,652 382 041.2,1 053 471 875 936.76,725.00,7.99
17 09 18,437.97,1 398 862 965.09,1 050 494 566 170.2,725.00,8.13
14 09 18,438.65,639 830 747.51,1 052 133 046 739.08,729.00,8.03
13 09 18,439.03,1 093 493 434.49,1 053 038 431 870.08,730.00,7.96
12 09 18,438.11,1 599 909 347.66,1 050 822 419 832.66,731.00,8.06
11 09 18,436.75,1 771 635 362.38,1 047 549 660 507.04,731.00,8.21
10 09 18,435.57,4 493 537 358.97,1 044 717 742 936.44,732.00,8.33
07 09 18,436.39,4 185 610 996.99,1 046 691 352 532.22,735.00,8.19
06 09 18,437.95,1 837 295 177.38,1 050 436 197 139.22,736.00,7.99
05 09 18,438.11,2 010 147 093.6,1 050 817 061 327.72,737.00,7.96
04 09 18,438.48,722 653 722.41,1 051 707 561 868.04,739.00,7.90
03 09 18,439.34,176 223 015.4,1 053 777 113 088.86,740.00,7.77
31 08 18,438.26,320 415 872.58,1 051 174 590 375.02,743.00,7.89
30 08 18,438.31,1 597 902 504.4,1 051 295 493 356.98,744.00,7.87
29 08 18,437.95,1 575 507 410.76,1 052 264 249 891.82,745.00,7.91
28 08 18,437.77,1 852 793 735.1,1 051 831 049 741.44,745.00,7.91
27 08 18,437.76,1 198 761 181.32,1 051 796 568 262.7,746.00,7.90
24 08 18,437.51,1 881 196 367.92,1 051 194 799 621.66,749.00,7.91
23 08 18,437.24,4 964 927 433.75,1 050 546 471 784.98,749.00,7.93
22 08 18,438.05,857 497 803.02,1 063 344 262 729.52,751.00,7.82
21 08 18,437.49,574 832 636.52,1 061 992 050 972.46,744.00,7.88
20 08 18,436.80,859 757 311.93,1 060 317 033 942.18,745.00,7.95
17 08 18,436.27,2 451 647 621.15,1 059 031 545 569.26,748.00,7.98
16 08 18,436.73,1 679 767 786.71,1 060 154 007 056.16,749.00,7.90
15 08 18,436.90,1 758 671 275.09,1 060 572 270 574.36,750.00,7.89
14 08 18,437.97,1 169 266 095.51,1 063 169 769 644.1,752.00,7.77
13 08 18,437.81,611 678 795.45,1 062 769 609 497.8,753.00,7.77
10 08 18,438.00,831 174 999.59,1 063 224 475 977.56,756.00,7.72
09 08 18,438.68,247 884 781.81,1 064 873 981 250.78,757.00,7.61
08 08 18,439.61,1 775 581 222.76,1 067 135 256 526.04,758.00,7.48
07 08 18,440.78,143 080 415.43,1 069 986 350 172.18,759.00,7.35
06 08 18,440.71,853 365 972.76,1 069 807 323 416.14,760.00,7.34
03 08 18,440.80,351 662 284.53,1 070 013 375 717.6,764.00,7.31
02 08 18,440.76,3 166 637 499.33,1 069 922 565 041.18,765.00,7.30
01 08 18,440.98,1 641 460 306.56,1 070 455 474 096.64,766.00,7.27
31 07 18,441.27,633 120 166.93,1 071 158 713 970.74,767.00,7.23
30 07 18,440.98,566 957 140.26,1 070 450 349 371.9,768.00,7.25
27 07 18,440.77,507 673 042.29,1 069 942 404 504.94,771.00,7.25
26 07 18,440.79,136 633 525.73,1 069 983 624 236.82,772.00,7.23
25 07 18,440.64,1 298 643 559.36,1 069 616 187 885,773.00,7.24
24 07 18,441.07,783 491 606.09,1 070 656 590 326.64,774.00,7.19
23 07 18,441.12,321 478 485.9,1 070 778 224 517.18,775.00,7.17
20 07 18,440.82,760 205 138.88,1 070 055 529 640.02,778.00,7.18
19 07 18,440.59,851 575 499.38,1 069 497 943 148.02,779.00,7.19
18 07 18,440.83,912 939 602.73,1 070 081 042 607.7,780.00,7.16
17 07 18,441.29,219 610 350.45,1 071 187 318 293.3,781.00,7.10
16 07 18,441.77,460 607 090.02,1 072 361 228 299.42,782.00,7.04
13 07 18,441.50,369 793 602.05,1 071 708 543 838.72,785.00,7.04
12 07 18,441.04,335 640 024.55,1 070 587 811 529.1,786.00,7.08
11 07 18,441.29,1 424 072 718.42,1 071 186 656 266.08,787.00,7.05
10 07 18,441.12,207 203 057.83,1 070 762 604 634.92,788.00,7.06
09 07 18,440.87,420 514 310.42,1 070 167 201 933.32,789.00,7.07
06 07 18,440.71,217 469 267.41,1 069 779 490 456.62,792.00,7.06
05 07 18,440.34,800 358 333.32,1 068 879 055 985.72,793.00,7.09
04 07 18,440.67,1 049 699 419.1,1 069 674 247 470.58,794.00,7.05
03 07 18,439.85,649 093 244.9,1 067 674 022 875.82,795.00,7.13
02 07 18,440.01,649 086 924.45,1 068 051 424 496.78,796.00,7.10
29 06 18,439.40,447 837 022.1,1 066 562 742 197.36,799.00,7.15
28 06 18,438.69,3 837 379 680.75,1 064 827 438 264.74,800.00,7.21
27 06 18,438.79,667 732 071.85,1 065 072 932 861.54,801.00,7.20
26 06 18,438.75,326 054 815.87,1 064 983 148 941.16,802.00,7.19
25 06 18,438.84,1 363 117 843.83,1 065 200 371 914.96,803.00,7.17
22 06 18,439.05,317 200 593.77,1 065 697 724 626.76,806.00,7.12
21 06 18,438.64,608 662 746.81,1 064 698 789 895.9,807.00,7.16
20 06 18,438.55,1 701 533 159.89,1 064 479 253 544.08,808.00,7.15
19 06 18,437.38,2 533 282 805.75,1 061 637 543 537.96,809.00,7.28
18 06 18,438.26,226 587 719.77,1 063 764 907 596.48,810.00,7.18
15 06 18,439.58,1 600 609 634.45,1 066 961 585 163,813.00,7.01
14 06 18,439.82,187 204 116.48,1 067 555 231 650.92,815.00,6.97
13 06 18,440.39,168 946 643.61,1 074 031 523 956.46,816.00,6.90
11 06 18,440.71,1 380 225.42,1 074 800 939 906.1,814.00,6.85
09 06 18,439.79,254 354 166.27,1 072 553 757 866.64,816.00,6.93
08 06 18,439.98,947 752 443.54,1 073 012 597 200.42,817.00,6.90
07 06 18,440.27,350 063 007.53,1 073 721 326 658.06,818.00,6.87
06 06 18,440.35,1 374 957 835.52,1 073 909 113 280.04,819.00,6.85
05 06 18,440.56,292 754 251.53,1 074 415 613 820.36,820.00,6.82
04 06 18,440.81,265 147 239.37,1 075 028 451 793.14,821.00,6.78
01 06 18,440.53,217 727 919.36,1 074 345 630 980.62,824.00,6.78
31 05 18,440.12,1 462 576 818.42,1 083 721 977 844.34,625.00,6.78
30 05 18,440.13,533 216 670.21,1 096 767 804 742.46,626.00,6.77
29 05 18,439.67,5 244 476 377.54,1 095 616 277 477.88,619.00,6.81
28 05 18,439.85,285 726 535.13,1 096 060 334 436.28,620.00,6.78
25 05 18,439.59,1 011 675 478.52,1 095 408 043 921.51,623.00,6.79
24 05 18,439.48,839 934 419.29,1 095 135 527 832,624.00,6.79
23 05 18,439.45,1 866 783 073.08,1 095 051 219 230.09,625.00,6.78
22 05 18,439.33,409 993 899.32,1 094 748 279 767.87,626.00,6.79
21 05 18,439.33,728 600 516.18,1 094 756 438 865.31,627.00,6.78
18 05 18,439.23,2 093 965 733.59,1 094 499 569 848.79,630.00,6.77
17 05 18,439.09,891 138 577.97,1 094 152 722 932.64,631.00,6.77
16 05 18,439.02,2 653 379 677.98,1 104 378 805 515.35,632.00,6.78
15 05 18,439.36,338 067 713.22,1 105 231 892 852.73,627.00,6.72
14 05 18,439.86,2 606 543 275.92,1 106 488 163 409.33,628.00,6.63
11 05 18,439.93,952 338 353.91,1 106 664 370 580.44,632.00,6.59
10 05 18,439.64,328 865 487.91,1 105 928 909 016.66,633.00,6.62
08 05 18,439.67,304 068 558.58,1 105 998 779 959.47,635.00,6.60
07 05 18,439.29,136 364 435.15,1 105 050 945 477.14,635.00,6.63
04 05 18,438.80,1 208 185 021.06,1 103 817 708 880.44,638.00,6.67
03 05 18,438.54,1 737 385 648.18,1 103 164 822 211.82,639.00,6.68
02 05 18,439.16,13 939 431.7,1 104 717 171 877.48,640.00,6.58
30 04 18,438.92,7 511 955.35,1 104 108 173 530.57,642.00,6.58
28 04 18,438.76,207 195 272.05,1 103 713 712 507.38,644.00,6.60
27 04 18,438.26,1 668 800 517.45,1 102 446 179 790.5,645.00,6.65
26 04 18,437.86,1 063 994 149.01,1 101 445 156 277.92,646.00,6.69
25 04 18,437.75,822 675 840.32,1 101 180 666 816.93,647.00,6.69
24 04 18,437.51,1 008 284 862.3,1 100 581 269 318.13,648.00,6.72
23 04 18,437.06,1 935 955 098.12,1 099 450 971 475.06,649.00,6.77
20 04 18,436.56,2 833 776 609.56,1 098 198 052 655.82,652.00,6.81
19 04 18,436.29,4 091 737 347.94,1 097 509 880 393.38,653.00,6.84
18 04 18,435.94,972 969 357.33,1 102 307 991 266.77,654.00,6.87
17 04 18,435.81,947 852 175.58,1 101 988 373 208.95,651.00,6.87
16 04 18,435.15,876 539 818.56,1 100 313 039 294.42,652.00,6.95
13 04 18,435.05,1 397 895 269.28,1 100 048 850 184.78,655.00,6.94
12 04 18,435.10,3 777 882 603.79,1 100 185 645 153.63,656.00,6.91
11 04 18,433.84,4 687 067 119.58,1 096 996 898 458.77,657.00,7.09
10 04 18,434.15,9 478 786 392.63,1 097 767 604 068.83,658.00,7.03
09 04 18,437.12,7 969 383 522.41,1 105 273 410 675.35,660.00,6.64
06 04 18,438.57,538 095 805.02,1 108 926 437 667.43,663.00,6.38
05 04 18,438.49,1 691 615 278.4,1 108 717 213 576.24,664.00,6.38
04 04 18,438.53,1 560 039 493.95,1 108 808 507 208.49,665.00,6.36
03 04 18,438.44,3 394 249 570.3,1 108 584 014 633.1,666.00,6.36
02 04 18,438.72,795 632 628.81,1 109 301 675 676.34,667.00,6.31
30 03 18,438.49,206 361 857.34,1 108 709 952 489.79,670.00,6.31
29 03 18,438.19,416 336 267.93,1 107 943 181 958.51,671.00,6.35
28 03 18,438.12,764 521 019.66,1 107 755 464 713.02,673.00,6.36
27 03 18,438.21,1 853 278 200.4,1 107 980 682 668.64,674.00,6.34
26 03 18,438.20,841 906 686.82,1 107 965 026 638.04,675.00,6.33
23 03 18,438.10,871 466 605.96,1 107 709 014 562.95,678.00,6.31
22 03 18,437.84,1 482 497 328.74,1 107 058 945 798.39,678.00,6.33
21 03 18,437.69,1 664 322 382.21,1 106 689 078 022.16,679.00,6.34
20 03 18,437.19,4 161 609 627.79,1 105 429 268 687.88,680.00,6.39
19 03 18,436.81,2 005 702 146.59,1 104 475 010 571.61,681.00,6.43
16 03 18,436.77,1 525 074 587.2,1 104 366 177 897.37,684.00,6.41
15 03 18,436.82,2 289 003 092.84,1 104 501 772 536.19,685.00,6.38
14 03 18,436.80,4 025 489 347.74,1 104 448 682 108.19,686.00,6.37
13 03 18,436.57,1 730 586 321.31,1 103 872 478 297.82,687.00,6.40
12 03 18,436.38,3 418 849 194.92,1 103 385 925 087.99,688.00,6.42
09 03 18,436.64,12 799 154.73,1 104 037 203 141.73,691.00,6.36
07 03 18,436.21,4 513 393 932.02,1 102 937 114 078.38,693.00,6.41
06 03 18,435.95,1 058 847 794.26,1 102 286 495 511.1,694.00,6.44
05 03 18,435.64,1 232 149 748.8,1 101 497 065 222.89,695.00,6.46
02 03 18,435.27,1 359 130 658.46,1 100 550 443 414.61,698.00,6.47
01 03 18,435.46,1 891 365 770.2,1 101 036 608 796.46,699.00,6.45
28 02 18,435.43,633 349 983.21,1 101 372 617 352.4,607.00,6.39
27 02 18,435.42,4 559 351 283.27,1 101 351 507 450.02,604.00,6.38
26 02 18,435.51,2 557 406 437.46,1 101 587 985 275.58,605.00,6.36
22 02 18,434.51,1 384 835 271.33,1 099 055 639 061.16,609.00,6.45
21 02 18,434.40,2 073 734 255.63,1 098 769 981 912.25,610.00,6.45
20 02 18,434.19,778 280 996.02,1 098 226 671 484.98,611.00,6.48
19 02 18,434.18,771 988 515.2,1 098 196 162 405.74,612.00,6.47
16 02 18,433.80,2 291 122 045.12,1 097 237 424 735.21,615.00,6.49
15 02 18,433.25,1 671 889 536.6,1 095 836 632 635.61,615.00,6.55
14 02 18,432.94,2 553 483 863.75,1 095 047 459 787.75,616.00,6.59
13 02 18,432.58,5 173 731 631.79,1 094 131 061 537.42,617.00,6.64
12 02 18,432.21,2 812 338 561.42,1 093 193 733 633.4,618.00,6.69
09 02 18,431.74,4 290 570 280.79,1 092 001 594 255.14,621.00,6.73
08 02 18,431.48,4 428 579 883.08,1 091 339 435 695.21,622.00,6.76
07 02 18,431.32,2 028 649 185.7,1 090 930 982 674.35,623.00,6.77
06 02 18,430.86,1 775 694 653.42,1 089 767 378 736.46,624.00,6.82
05 02 18,430.96,5 412 288 192.02,1 090 008 660 198.85,625.00,6.80
02 02 18,430.83,2 591 190 116.32,1 089 681 497 597.64,628.00,6.79
01 02 18,430.62,3 651 988 879.8,1 089 159 956 144.87,629.00,6.81
31 01 18,430.58,2 847 778 145.4,1 089 066 510 669.06,630.00,6.80
30 01 18,430.33,3 444 563 808.23,1 088 445 555 726.18,631.00,6.82
29 01 18,429.93,722 138 119.69,1 087 437 154 116.3,632.00,6.87
26 01 18,429.81,1 162 475 593.61,1 087 140 939 349.5,635.00,6.85
25 01 18,430.09,816 647 498.91,1 087 843 738 214.22,636.00,6.80
24 01 18,429.98,1 652 367 516.98,1 087 560 764 818.96,637.00,6.80
23 01 18,429.73,1 081 356 229.74,1 086 930 083 423.56,638.00,6.82
22 01 18,429.86,604 643 968.93,1 087 259 882 073.07,639.00,6.80
19 01 18,429.27,1 110 486 802.6,1 085 776 848 794.55,642.00,6.84
18 01 18,429.22,2 060 748 549.03,1 085 640 864 812.72,643.00,6.83
17 01 18,429.03,1 407 613 152.12,1 085 165 308 434.77,644.00,6.84
16 01 18,429.43,216 270 120.93,1 086 173 424 599.32,645.00,6.79
15 01 18,429.46,305 714 547.77,1 086 251 781 300.22,646.00,6.78
12 01 18,429.06,2 310 885 856.13,1 085 251 795 007.35,650.00,6.81
11 01 18,429.07,1 661 054 480.33,1 085 282 085 474.56,650.00,6.79
10 01 18,429.70,1 080 205 306.82,1 086 864 547 378.61,651.00,6.69
09 01 18,429.45,1 004 266 112.57,1 086 242 167 722.15,652.00,6.70
05 01 18,428.96,63 964 700.99,1 085 014 055 369.48,657.00,6.73
04 01 18,428.41,9 900 207.83,1 083 630 634 612.82,657.00,6.76
03 01 18,428.62,10 339 798.04,1 084 149 955 107.63,659.00,6.76
29 12 17,427.54,649 406 784.08,1 081 418 547 697.13,663.00,6.84
28 12 17,427.41,2 659 064 833.69,1 081 094 148 129.36,664.00,6.85
27 12 17,426.86,2 594 948 865.64,1 079 694 518 190.96,665.00,6.91
26 12 17,427.08,423 937 241.2,1 080 261 204 895.98,666.00,6.89
25 12 17,426.93,352 861 042.73,1 079 877 850 265.59,667.00,6.90
22 12 17,426.46,677 098 941.84,1 078 686 119 314.16,670.00,6.94
21 12 17,425.77,1 083 091 923.34,1 076 931 767 160.22,671.00,7.02
20 12 17,425.63,1 583 190 260.77,1 076 574 733 690.62,672.00,7.02
19 12 17,425.49,1 032 839 304.19,1 076 208 120 213.48,673.00,7.05
18 12 17,425.18,722 801 418.85,1 075 413 391 622.19,674.00,7.07
