BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE
SNDX,IMOEX,20.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2341,60","2371,71","2371,71","2323,95","36964348122,00"
SNDX,IMOEX,21.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2357,97","2339,29","2362,28","2336,18","34730902207,00"
SNDX,IMOEX,22.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2369,53","2358,14","2372,06","2348,04","26314234412,00"
SNDX,IMOEX,23.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2342,97","2368,39","2368,39","2334,00","34432642081,00"
SNDX,IMOEX,26.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2308,50","2344,38","2346,94","2284,30","54332953138,00"
SNDX,IMOEX,27.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2338,71","2311,17","2345,01","2310,32","42285635155,00"
SNDX,IMOEX,28.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2381,12","2341,11","2386,82","2341,11","45897758221,00"
SNDX,IMOEX,29.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2398,56","2387,45","2410,49","2377,92","50814138745,00"
SNDX,IMOEX,30.11.2018,Индекс МосБиржи,Индекс МосБиржи,"2392,50","2394,54","2402,14","2378,74","59489968339,00"
SNDX,IMOEX,03.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2441,19","2405,18","2446,15","2405,18","52441577468,00"
SNDX,IMOEX,04.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2443,38","2440,63","2449,92","2426,71","40442645882,00"
SNDX,IMOEX,05.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2445,55","2425,02","2445,55","2409,32","33933154753,00"
SNDX,IMOEX,06.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2412,31","2438,79","2438,79","2391,63","39963838272,00"
SNDX,IMOEX,07.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2431,29","2415,04","2440,03","2412,70","42554020342,00"
SNDX,IMOEX,10.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2396,84","2426,40","2429,72","2396,69","33390001203,00"
SNDX,IMOEX,11.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2394,26","2397,71","2408,07","2382,20","35151485621,00"
SNDX,IMOEX,12.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2370,35","2392,84","2395,81","2366,76","34084868146,00"
SNDX,IMOEX,13.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2378,50","2368,30","2379,18","2359,83","32206789538,00"
SNDX,IMOEX,14.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2365,69","2376,87","2376,87","2351,62","31496104017,00"
SNDX,IMOEX,17.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2359,13","2363,55","2379,07","2354,87","29749112531,00"
SNDX,IMOEX,18.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2350,29","2353,75","2353,75","2321,57","44721501607,00"
SNDX,IMOEX,19.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2358,58","2347,28","2360,36","2330,72","36660622593,00"
SNDX,IMOEX,20.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2352,88","2348,79","2352,88","2317,57","48124567941,00"
SNDX,IMOEX,21.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2347,17","2351,98","2351,98","2330,86","44325417892,00"
SNDX,IMOEX,24.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2322,27","2345,98","2346,36","2315,43","19330544476,00"
SNDX,IMOEX,25.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2290,86","2318,43","2318,43","2258,27","18561229588,00"
SNDX,IMOEX,26.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2308,85","2291,98","2315,98","2291,98","14946480535,00"
SNDX,IMOEX,27.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2327,81","2316,66","2340,63","2316,66","28111243381,00"
SNDX,IMOEX,28.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2358,50","2329,96","2369,24","2329,96","23673897498,00"
SNDX,IMOEX,29.12.2018,Индекс МосБиржи,Индекс МосБиржи,"2369,33","2359,38","2370,00","2357,10","5558291496,00"
SNDX,IMOEX,03.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2375,60","2370,56","2387,21","2350,41","23065788705,00"
SNDX,IMOEX,04.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2406,50","2377,71","2406,50","2377,71","19959820960,00"
SNDX,IMOEX,08.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2389,69","2400,96","2403,66","2375,01","26939659761,00"
SNDX,IMOEX,09.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2414,13","2393,55","2414,13","2393,55","36438416186,00"
SNDX,IMOEX,10.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2434,15","2413,27","2434,15","2398,16","34451721995,00"
SNDX,IMOEX,11.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2444,45","2435,71","2448,17","2430,45","36424668133,00"
SNDX,IMOEX,14.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2440,15","2438,35","2440,15","2418,65","25155039996,00"
SNDX,IMOEX,15.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2439,55","2442,26","2457,35","2423,86","33635616939,00"
SNDX,IMOEX,16.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2434,60","2440,34","2446,13","2426,80","32907264250,00"
SNDX,IMOEX,17.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2447,64","2436,48","2447,64","2425,51","37213378398,00"
SNDX,IMOEX,18.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2473,61","2454,19","2473,61","2451,65","40343793501,00"
SNDX,IMOEX,21.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2468,25","2473,67","2481,88","2468,18","27619025346,00"
SNDX,IMOEX,22.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2468,73","2466,35","2469,87","2454,19","33716589106,00"
SNDX,IMOEX,23.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2491,49","2467,91","2493,06","2466,59","39470414561,00"
SNDX,IMOEX,24.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2482,71","2490,05","2494,09","2470,30","49338802888,00"
SNDX,IMOEX,25.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2498,23","2485,71","2498,23","2482,99","36810095275,00"
SNDX,IMOEX,28.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2476,81","2499,19","2502,73","2467,50","33484046715,00"
SNDX,IMOEX,29.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2498,35","2475,68","2501,69","2464,25","36139908091,00"
SNDX,IMOEX,30.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2511,86","2497,09","2513,77","2492,52","37518582254,00"
SNDX,IMOEX,31.01.2019,Индекс МосБиржи,Индекс МосБиржи,"2521,10","2517,89","2536,28","2515,86","49213875975,00"
SNDX,IMOEX,01.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2521,70","2520,08","2531,51","2512,76","35065274603,00"
SNDX,IMOEX,04.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2523,52","2523,04","2537,47","2519,79","26735197993,00"
SNDX,IMOEX,05.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2547,27","2524,35","2549,62","2523,78","31797859136,00"
SNDX,IMOEX,06.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2539,73","2547,53","2551,97","2533,92","29001686984,00"
SNDX,IMOEX,07.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2509,89","2537,41","2540,45","2506,60","38004832276,00"
SNDX,IMOEX,08.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2502,82","2508,85","2511,21","2495,00","29567612063,00"
SNDX,IMOEX,11.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2510,22","2503,88","2521,82","2503,76","29342767885,00"
SNDX,IMOEX,12.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2533,32","2510,91","2535,66","2510,91","35489709407,00"
SNDX,IMOEX,13.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2485,76","2534,57","2535,96","2483,81","47947396767,00"
SNDX,IMOEX,14.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2460,82","2468,31","2475,50","2448,41","67123856506,00"
SNDX,IMOEX,15.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2490,16","2465,02","2490,16","2465,02","41192184631,00"
SNDX,IMOEX,18.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2472,41","2489,79","2494,43","2456,01","34132355469,00"
SNDX,IMOEX,19.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2458,55","2471,17","2480,29","2450,17","32660348400,00"
SNDX,IMOEX,20.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2487,82","2462,15","2487,82","2462,15","36870678117,00"
SNDX,IMOEX,21.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2470,23","2488,44","2494,05","2462,92","34041725238,00"
SNDX,IMOEX,22.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2488,63","2470,75","2490,67","2468,14","26578408689,00"
SNDX,IMOEX,25.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2494,63","2491,54","2506,94","2481,73","35735569766,00"
SNDX,IMOEX,26.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2494,02","2488,43","2494,02","2470,35","31084467579,00"
SNDX,IMOEX,27.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2490,65","2495,52","2502,59","2479,44","32322738220,00"
SNDX,IMOEX,28.02.2019,Индекс МосБиржи,Индекс МосБиржи,"2485,27","2489,09","2490,57","2468,06","39629723474,00"
SNDX,IMOEX,01.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2478,01","2487,44","2494,89","2476,35","29151058192,00"
SNDX,IMOEX,04.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2473,79","2478,91","2483,27","2469,50","24422972573,00"
SNDX,IMOEX,05.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2466,23","2472,19","2473,76","2458,07","29496259851,00"
SNDX,IMOEX,06.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2494,04","2467,70","2497,08","2467,70","33571749209,00"
SNDX,IMOEX,07.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2476,64","2491,83","2492,61","2473,31","30847186081,00"
SNDX,IMOEX,11.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2465,94","2474,45","2474,54","2459,78","32602490875,00"
SNDX,IMOEX,12.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2468,25","2469,60","2479,40","2461,26","28723043709,00"
SNDX,IMOEX,13.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2470,61","2468,26","2470,61","2452,09","43732949435,00"
SNDX,IMOEX,14.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2457,79","2469,38","2475,85","2454,74","33427534320,00"
SNDX,IMOEX,15.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2476,73","2459,78","2476,73","2457,36","45901457508,00"
SNDX,IMOEX,18.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2483,70","2477,03","2488,50","2467,45","32457707513,00"
SNDX,IMOEX,19.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2493,28","2485,05","2497,18","2484,48","31439073560,00"
SNDX,IMOEX,20.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2504,23","2493,37","2504,23","2484,27","35444167458,00"
SNDX,IMOEX,21.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2507,81","2505,06","2514,72","2497,99","48940206032,00"
SNDX,IMOEX,22.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2492,70","2507,96","2509,96","2486,01","33325644544,00"
SNDX,IMOEX,25.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2497,59","2487,89","2499,41","2473,76","45183821470,00"
SNDX,IMOEX,26.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2512,63","2498,60","2520,02","2492,36","39676577286,00"
SNDX,IMOEX,27.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2487,48","2510,69","2514,48","2487,48","38964810548,00"
SNDX,IMOEX,28.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2492,40","2487,70","2497,65","2482,82","30731748797,00"
SNDX,IMOEX,29.03.2019,Индекс МосБиржи,Индекс МосБиржи,"2497,10","2493,77","2509,65","2486,72","47149296836,00"
SNDX,IMOEX,01.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2521,25","2498,73","2527,06","2498,73","35087812349,00"
SNDX,IMOEX,02.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2527,77","2523,03","2532,34","2514,55","33296594199,00"
SNDX,IMOEX,03.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2532,32","2530,90","2549,56","2530,90","47180753522,00"
SNDX,IMOEX,04.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2535,50","2530,56","2538,36","2523,69","34238890327,00"
SNDX,IMOEX,05.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2540,99","2535,50","2548,52","2534,78","36421477031,00"
SNDX,IMOEX,08.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2560,07","2542,61","2560,07","2542,61","38456539062,00"
SNDX,IMOEX,09.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2570,28","2563,85","2574,07","2556,37","55676482740,00"
SNDX,IMOEX,10.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2578,58","2571,70","2591,69","2565,33","64251478341,00"
SNDX,IMOEX,11.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2551,45","2578,37","2587,09","2551,45","52873386571,00"
SNDX,IMOEX,12.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2559,72","2550,87","2569,84","2547,00","45520260447,00"
SNDX,IMOEX,15.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2545,12","2564,48","2569,92","2539,74","29718578011,00"
SNDX,IMOEX,16.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2559,84","2547,17","2567,06","2540,35","46613245041,00"
SNDX,IMOEX,17.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2568,26","2563,47","2574,81","2560,04","39274050192,00"
SNDX,IMOEX,18.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2560,80","2567,34","2567,34","2547,37","29544889062,00"
SNDX,IMOEX,19.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2563,90","2561,11","2566,88","2560,73","8695793681,00"
SNDX,IMOEX,22.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2584,74","2567,24","2585,76","2567,24","20973319508,00"
SNDX,IMOEX,23.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2587,48","2586,06","2599,58","2576,82","37643056664,00"
SNDX,IMOEX,24.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2579,05","2587,07","2587,24","2567,38","34573260674,00"
SNDX,IMOEX,25.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2560,94","2578,52","2586,93","2558,75","48525675409,00"
SNDX,IMOEX,26.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2563,72","2560,70","2563,72","2547,87","44939040183,00"
SNDX,IMOEX,29.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2569,83","2564,09","2577,46","2556,71","29659672341,00"
SNDX,IMOEX,30.04.2019,Индекс МосБиржи,Индекс МосБиржи,"2559,32","2570,19","2570,33","2552,86","42124534042,00"
SNDX,IMOEX,02.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2575,22","2558,81","2580,92","2557,69","26398021869,00"
SNDX,IMOEX,03.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2580,95","2574,11","2587,09","2572,84","29668998422,00"
SNDX,IMOEX,06.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2579,75","2569,28","2579,75","2552,34","26022038505,00"
SNDX,IMOEX,07.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2565,10","2579,59","2583,18","2556,98","36068048166,00"
SNDX,IMOEX,08.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2544,43","2563,66","2564,38","2544,43","31553595639,00"
SNDX,IMOEX,10.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2514,87","2538,16","2540,33","2511,16","32539558434,00"
SNDX,IMOEX,13.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2508,87","2512,23","2531,54","2506,47","34323742686,00"
SNDX,IMOEX,14.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2562,33","2508,93","2566,92","2508,93","82182216496,00"
SNDX,IMOEX,15.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2554,49","2569,33","2576,56","2549,17","66054807596,00"
SNDX,IMOEX,16.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2581,11","2552,69","2590,46","2552,34","61654223129,00"
SNDX,IMOEX,17.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2577,48","2576,45","2587,26","2569,10","42554641958,00"
SNDX,IMOEX,20.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2571,65","2582,01","2588,39","2567,11","34176859445,00"
SNDX,IMOEX,21.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2616,53","2575,15","2619,77","2572,36","56403537555,00"
SNDX,IMOEX,22.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2638,71","2619,66","2645,70","2610,46","45253827797,00"
SNDX,IMOEX,23.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2618,61","2634,19","2634,19","2615,70","49747781733,00"
SNDX,IMOEX,24.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2619,24","2621,94","2642,40","2616,56","49711443022,00"
SNDX,IMOEX,27.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2632,95","2620,00","2632,95","2617,63","23530867382,00"
SNDX,IMOEX,28.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2609,78","2634,13","2640,81","2596,30","98945517838,00"
SNDX,IMOEX,29.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2641,15","2607,11","2642,23","2600,79","49106817280,00"
SNDX,IMOEX,30.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2659,52","2645,00","2665,28","2642,27","47216735525,00"
SNDX,IMOEX,31.05.2019,Индекс МосБиржи,Индекс МосБиржи,"2665,33","2655,76","2665,42","2639,19","44693230156,00"
SNDX,IMOEX,03.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2729,93","2660,64","2743,81","2649,78","97976285815,00"
SNDX,IMOEX,04.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2706,29","2726,06","2731,10","2690,13","70439133522,00"
SNDX,IMOEX,05.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2701,84","2706,66","2713,82","2690,43","45164978846,00"
SNDX,IMOEX,06.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2728,25","2701,55","2731,73","2700,30","50735942371,00"
SNDX,IMOEX,07.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2729,61","2734,94","2743,11","2725,43","54064789996,00"
SNDX,IMOEX,10.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2742,59","2734,16","2746,80","2725,65","46566321728,00"
SNDX,IMOEX,11.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2751,75","2718,13","2759,57","2717,75","62709372954,00"
SNDX,IMOEX,13.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2758,36","2750,42","2759,16","2734,40","60271107065,00"
SNDX,IMOEX,14.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2739,28","2757,58","2772,06","2738,62","45550209632,00"
SNDX,IMOEX,17.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2734,31","2737,97","2757,89","2728,61","43818275359,00"
SNDX,IMOEX,18.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2761,69","2732,47","2761,69","2723,99","46177918076,00"
SNDX,IMOEX,19.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2759,12","2763,07","2775,83","2751,58","39841689277,00"
SNDX,IMOEX,20.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2780,20","2758,53","2788,19","2758,53","71303677857,00"
SNDX,IMOEX,21.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2761,23","2777,54","2779,32","2750,54","62090477913,00"
SNDX,IMOEX,24.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2762,65","2762,17","2772,37","2758,18","30592428942,00"
SNDX,IMOEX,25.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2753,96","2761,39","2763,88","2738,34","34638511345,00"
SNDX,IMOEX,26.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2775,14","2754,91","2778,25","2751,51","38807017870,00"
SNDX,IMOEX,27.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2779,66","2774,75","2790,59","2765,61","37902608243,00"
SNDX,IMOEX,28.06.2019,Индекс МосБиржи,Индекс МосБиржи,"2765,85","2777,94","2786,66","2761,46","41769434619,00"
SNDX,IMOEX,01.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2801,47","2777,08","2813,44","2777,08","55325833342,00"
SNDX,IMOEX,02.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2809,81","2802,82","2810,02","2795,36","37233670313,00"
SNDX,IMOEX,03.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2823,95","2810,10","2827,76","2799,60","45405020132,00"
SNDX,IMOEX,04.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2842,78","2823,33","2842,78","2813,66","46950645942,00"
SNDX,IMOEX,05.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2835,35","2842,97","2848,40","2827,96","44191358354,00"
SNDX,IMOEX,08.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2822,55","2823,14","2823,67","2806,97","40589081211,00"
SNDX,IMOEX,09.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2822,66","2821,89","2835,18","2816,79","35414060387,00"
SNDX,IMOEX,10.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2822,75","2824,79","2833,18","2808,76","46408347141,00"
SNDX,IMOEX,11.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2789,66","2825,20","2828,72","2779,41","44487900680,00"
SNDX,IMOEX,12.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2777,58","2787,09","2788,70","2760,46","38423366017,00"
SNDX,IMOEX,15.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2756,44","2783,45","2785,80","2755,43","39047746043,00"
SNDX,IMOEX,16.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2755,88","2754,05","2757,35","2736,44","41461661397,00"
SNDX,IMOEX,17.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2713,17","2715,67","2726,22","2704,28","40758123472,00"
SNDX,IMOEX,18.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2702,59","2705,63","2714,55","2694,74","30516614440,00"
SNDX,IMOEX,19.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2700,57","2710,44","2726,89","2700,54","32089381806,00"
SNDX,IMOEX,22.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2684,25","2699,31","2705,07","2684,25","34865014699,00"
SNDX,IMOEX,23.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2701,06","2686,98","2709,24","2683,39","34134506817,00"
SNDX,IMOEX,24.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2682,91","2706,73","2708,50","2677,35","33918482808,00"
SNDX,IMOEX,25.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2701,02","2679,38","2723,44","2665,21","69073047387,00"
SNDX,IMOEX,26.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2715,68","2697,21","2733,32","2694,84","73825365556,00"
SNDX,IMOEX,29.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2728,27","2715,74","2732,86","2714,44","34389125864,00"
SNDX,IMOEX,30.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2734,68","2730,38","2735,21","2714,01","39132766334,00"
SNDX,IMOEX,31.07.2019,Индекс МосБиржи,Индекс МосБиржи,"2739,50","2737,80","2750,06","2723,54","46183249195,00"
SNDX,IMOEX,01.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2729,42","2727,68","2737,91","2722,48","40678706466,00"
SNDX,IMOEX,02.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2674,90","2707,65","2716,60","2673,97","67130476197,00"
SNDX,IMOEX,05.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2649,16","2666,85","2676,61","2645,12","52320999450,00"
SNDX,IMOEX,06.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2683,35","2654,34","2686,86","2654,11","47612187589,00"
SNDX,IMOEX,07.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2674,98","2683,11","2696,53","2666,41","49041190263,00"
SNDX,IMOEX,08.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2696,69","2693,17","2707,62","2693,17","39678960853,00"
SNDX,IMOEX,09.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2679,71","2696,65","2700,95","2678,07","32686121043,00"
SNDX,IMOEX,12.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2689,93","2687,12","2698,39","2682,05","28453904405,00"
SNDX,IMOEX,13.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2680,12","2688,92","2697,53","2665,35","45413014687,00"
SNDX,IMOEX,14.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2637,04","2684,63","2687,93","2630,82","46870223317,00"
SNDX,IMOEX,15.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2625,58","2643,53","2651,23","2620,20","48643214688,00"
SNDX,IMOEX,16.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2615,20","2636,29","2640,92","2615,20","37360791236,00"
SNDX,IMOEX,19.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2648,09","2627,47","2653,31","2619,39","41508646386,00"
SNDX,IMOEX,20.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2672,84","2651,10","2675,26","2647,40","41833885322,00"
SNDX,IMOEX,21.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2673,95","2677,55","2679,46","2665,10","35687208432,00"
SNDX,IMOEX,22.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2675,13","2673,77","2680,65","2662,31","37929633437,00"
SNDX,IMOEX,23.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2660,74","2679,23","2682,95","2656,97","39340472307,00"
SNDX,IMOEX,26.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2658,24","2651,09","2672,19","2640,05","25136294862,00"
SNDX,IMOEX,27.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2659,35","2660,76","2663,14","2636,99","68464614910,00"
SNDX,IMOEX,28.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2677,31","2658,17","2677,99","2649,54","43582864484,00"
SNDX,IMOEX,29.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2714,25","2679,80","2714,37","2679,11","47041546243,00"
SNDX,IMOEX,30.08.2019,Индекс МосБиржи,Индекс МосБиржи,"2740,04","2716,69","2740,04","2715,30","54743444560,00"
SNDX,IMOEX,02.09.2019,Индекс МосБиржи,Индекс МосБиржи,"2773,01","2742,30","2774,77","2735,11","44975843551,00"
SNDX,IMOEX,03.09.2019,Индекс МосБиржи,Индекс МосБиржи,"2774,20","2770,86","2781,06","2757,85","69206978352,00"
SNDX,IMOEX,04.09.2019,Индекс МосБиржи,Индекс МосБиржи,"2793,36","2787,37","2799,84","2784,96","67735228289,00"
SNDX,IMOEX,05.09.2019,Индекс МосБиржи,Индекс МосБиржи,"2807,06","2800,97","2815,84","2796,19","61951409293,00"
SNDX,IMOEX,06.09.2019,Индекс МосБиржи,Индекс МосБиржи,"2797,55","2805,95","2805,95","2780,76","42284905045,00"
