BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE
RTSI,RTSI,13.07.2015,Индекс РТС,Индекс РТС,"915,47","903,11","915,47","897,98","646320510,30"
RTSI,RTSI,14.07.2015,Индекс РТС,Индекс РТС,"919,79","914,48","919,79","899,09","567264217,83"
RTSI,RTSI,15.07.2015,Индекс РТС,Индекс РТС,"909,45","909,71","914,91","904,12","487327367,68"
RTSI,RTSI,16.07.2015,Индекс РТС,Индекс РТС,"919,81","907,80","920,01","905,70","352812007,87"
RTSI,RTSI,17.07.2015,Индекс РТС,Индекс РТС,"912,44","916,54","919,93","908,46","386576666,24"
RTSI,RTSI,20.07.2015,Индекс РТС,Индекс РТС,"900,65","912,88","915,85","894,74","390534660,18"
RTSI,RTSI,21.07.2015,Индекс РТС,Индекс РТС,"905,33","899,51","909,41","893,93","439657788,73"
RTSI,RTSI,22.07.2015,Индекс РТС,Индекс РТС,"901,76","904,55","904,55","893,28","465321559,22"
RTSI,RTSI,23.07.2015,Индекс РТС,Индекс РТС,"884,47","896,04","896,64","883,63","395848572,03"
RTSI,RTSI,24.07.2015,Индекс РТС,Индекс РТС,"859,12","882,00","882,00","856,19","492411134,64"
RTSI,RTSI,27.07.2015,Индекс РТС,Индекс РТС,"840,37","859,23","860,42","833,10","598958285,79"
RTSI,RTSI,28.07.2015,Индекс РТС,Индекс РТС,"839,25","838,32","845,46","826,44","602350988,19"
RTSI,RTSI,29.07.2015,Индекс РТС,Индекс РТС,"865,84","843,00","867,74","841,84","497626383,23"
RTSI,RTSI,30.07.2015,Индекс РТС,Индекс РТС,"867,74","868,19","875,10","856,86","446534127,69"
RTSI,RTSI,31.07.2015,Индекс РТС,Индекс РТС,"858,82","863,84","863,84","841,42","622778531,83"
RTSI,RTSI,03.08.2015,Индекс РТС,Индекс РТС,"834,89","852,81","852,81","828,55","443343075,39"
RTSI,RTSI,04.08.2015,Индекс РТС,Индекс РТС,"837,43","828,77","843,72","823,93","446164090,61"
RTSI,RTSI,05.08.2015,Индекс РТС,Индекс РТС,"843,90","838,06","851,60","833,91","504340809,30"
RTSI,RTSI,06.08.2015,Индекс РТС,Индекс РТС,"820,43","839,76","840,25","818,97","492037104,30"
RTSI,RTSI,07.08.2015,Индекс РТС,Индекс РТС,"832,47","824,62","835,13","822,95","365858246,08"
RTSI,RTSI,10.08.2015,Индекс РТС,Индекс РТС,"848,08","832,55","848,08","817,63","403394769,68"
RTSI,RTSI,11.08.2015,Индекс РТС,Индекс РТС,"830,33","850,15","859,82","829,08","486289939,73"
RTSI,RTSI,12.08.2015,Индекс РТС,Индекс РТС,"831,57","829,99","832,18","813,39","434421812,90"
RTSI,RTSI,13.08.2015,Индекс РТС,Индекс РТС,"828,93","833,88","843,25","819,24","401512250,01"
RTSI,RTSI,14.08.2015,Индекс РТС,Индекс РТС,"835,17","828,31","838,21","824,32","398315254,69"
RTSI,RTSI,17.08.2015,Индекс РТС,Индекс РТС,"825,12","831,50","831,50","816,49","394669024,78"
RTSI,RTSI,18.08.2015,Индекс РТС,Индекс РТС,"809,64","824,17","824,17","807,71","342663379,25"
RTSI,RTSI,19.08.2015,Индекс РТС,Индекс РТС,"794,19","809,08","817,88","791,58","411059175,11"
RTSI,RTSI,20.08.2015,Индекс РТС,Индекс РТС,"795,51","791,79","795,51","782,06","462047812,68"
RTSI,RTSI,21.08.2015,Индекс РТС,Индекс РТС,"762,38","788,56","788,56","762,38","451510220,68"
RTSI,RTSI,24.08.2015,Индекс РТС,Индекс РТС,"724,73","747,97","747,97","708,25","778119150,11"
RTSI,RTSI,25.08.2015,Индекс РТС,Индекс РТС,"758,46","727,69","771,22","727,69","547286572,89"
RTSI,RTSI,26.08.2015,Индекс РТС,Индекс РТС,"754,61","756,32","759,35","741,47","471945479,45"
RTSI,RTSI,27.08.2015,Индекс РТС,Индекс РТС,"804,86","762,39","808,40","762,39","538353450,56"
RTSI,RTSI,28.08.2015,Индекс РТС,Индекс РТС,"829,95","809,63","832,23","793,34","595114568,66"
RTSI,RTSI,31.08.2015,Индекс РТС,Индекс РТС,"833,60","826,99","833,60","800,44","459285923,26"
RTSI,RTSI,01.09.2015,Индекс РТС,Индекс РТС,"805,06","844,60","845,52","801,27","554605316,80"
RTSI,RTSI,02.09.2015,Индекс РТС,Индекс РТС,"789,39","799,67","811,07","784,68","475411246,26"
RTSI,RTSI,03.09.2015,Индекс РТС,Индекс РТС,"805,23","796,51","815,71","791,90","427606190,74"
RTSI,RTSI,04.09.2015,Индекс РТС,Индекс РТС,"793,65","801,14","801,14","787,83","331557323,31"
RTSI,RTSI,07.09.2015,Индекс РТС,Индекс РТС,"776,17","787,12","788,61","775,06","228028980,23"
RTSI,RTSI,08.09.2015,Индекс РТС,Индекс РТС,"793,99","777,50","797,54","777,50","359215278,47"
RTSI,RTSI,09.09.2015,Индекс РТС,Индекс РТС,"796,69","797,38","808,42","796,47","376095809,99"
RTSI,RTSI,10.09.2015,Индекс РТС,Индекс РТС,"800,49","789,47","801,57","785,85","379231853,34"
RTSI,RTSI,11.09.2015,Индекс РТС,Индекс РТС,"799,10","800,49","801,91","791,71","295134415,35"
RTSI,RTSI,14.09.2015,Индекс РТС,Индекс РТС,"808,61","797,63","811,99","796,81","339930988,06"
RTSI,RTSI,15.09.2015,Индекс РТС,Индекс РТС,"807,52","807,34","813,65","805,28","339302286,08"
RTSI,RTSI,16.09.2015,Индекс РТС,Индекс РТС,"837,39","811,42","840,08","811,42","481309901,68"
RTSI,RTSI,17.09.2015,Индекс РТС,Индекс РТС,"823,13","836,45","837,82","823,13","348855751,76"
RTSI,RTSI,18.09.2015,Индекс РТС,Индекс РТС,"816,56","828,77","835,07","812,02","508535637,00"
RTSI,RTSI,21.09.2015,Индекс РТС,Индекс РТС,"808,78","814,53","821,38","807,10","366364641,33"
RTSI,RTSI,22.09.2015,Индекс РТС,Индекс РТС,"789,56","810,77","812,09","783,60","527550644,61"
RTSI,RTSI,23.09.2015,Индекс РТС,Индекс РТС,"782,07","792,20","796,73","781,88","524377008,96"
RTSI,RTSI,24.09.2015,Индекс РТС,Индекс РТС,"769,38","779,73","779,73","762,12","538898331,48"
RTSI,RTSI,25.09.2015,Индекс РТС,Индекс РТС,"788,55","771,56","791,29","771,56","432685561,95"
RTSI,RTSI,28.09.2015,Индекс РТС,Индекс РТС,"775,73","788,77","791,44","774,23","371167656,53"
RTSI,RTSI,29.09.2015,Индекс РТС,Индекс РТС,"784,11","769,31","785,70","763,55","374155236,64"
RTSI,RTSI,30.09.2015,Индекс РТС,Индекс РТС,"789,73","784,14","797,30","783,48","450818646,85"
RTSI,RTSI,01.10.2015,Индекс РТС,Индекс РТС,"781,65","791,88","798,98","777,58","428943249,66"
RTSI,RTSI,02.10.2015,Индекс РТС,Индекс РТС,"764,93","781,43","781,86","759,99","387077474,76"
RTSI,RTSI,05.10.2015,Индекс РТС,Индекс РТС,"805,12","769,90","806,43","769,90","488580645,75"
RTSI,RTSI,06.10.2015,Индекс РТС,Индекс РТС,"826,65","804,65","826,65","796,58","475923489,58"
RTSI,RTSI,07.10.2015,Индекс РТС,Индекс РТС,"844,12","831,17","852,44","831,17","727927991,23"
RTSI,RTSI,08.10.2015,Индекс РТС,Индекс РТС,"856,44","841,97","859,27","837,96","732767654,06"
RTSI,RTSI,09.10.2015,Индекс РТС,Индекс РТС,"885,96","865,67","890,38","865,67","967896609,77"
